Claim_ID,Food_ID,Receiver_ID,Status,Timestampss,Timestamp
805,181,348,Cancelled,3/13/2025 11:08,2025-03-13 11:08:00
806,529,650,Pending,3/2/2025 7:54,2025-03-02 07:54:00
807,767,742,Completed,3/8/2025 17:05,2025-03-08 17:05:00
808,243,528,Pending,3/1/2025 20:29,2025-03-01 20:29:00
809,929,603,Pending,3/10/2025 3:05,2025-03-10 03:05:00
810,528,281,Cancelled,3/15/2025 6:11,2025-03-15 06:11:00
811,399,57,Cancelled,3/10/2025 6:39,2025-03-10 06:39:00
812,820,473,Pending,3/7/2025 0:40,2025-03-07 00:40:00
813,934,982,Completed,3/2/2025 22:20,2025-03-02 22:20:00
814,95,438,Completed,3/15/2025 18:11,2025-03-15 18:11:00
815,243,795,Completed,3/18/2025 8:50,2025-03-18 08:50:00
816,627,899,Pending,3/7/2025 18:11,2025-03-07 18:11:00
817,969,800,Pending,3/3/2025 16:20,2025-03-03 16:20:00
818,797,570,Completed,3/10/2025 20:54,2025-03-10 20:54:00
819,18,617,Pending,3/6/2025 1:36,2025-03-06 01:36:00
820,943,869,Completed,3/7/2025 18:34,2025-03-07 18:34:00
821,590,300,Cancelled,3/11/2025 3:27,2025-03-11 03:27:00
822,126,122,Pending,3/4/2025 6:00,2025-03-04 06:00:00
823,96,800,Cancelled,3/7/2025 21:50,2025-03-07 21:50:00
824,151,508,Cancelled,3/15/2025 5:45,2025-03-15 05:45:00
825,31,590,Pending,3/12/2025 7:28,2025-03-12 07:28:00
826,762,965,Cancelled,3/9/2025 9:16,2025-03-09 09:16:00
827,964,59,Cancelled,3/19/2025 13:26,2025-03-19 13:26:00
828,598,723,Pending,3/4/2025 4:15,2025-03-04 04:15:00
829,443,891,Pending,3/14/2025 21:42,2025-03-14 21:42:00
830,353,706,Cancelled,3/16/2025 12:31,2025-03-16 12:31:00
831,401,389,Completed,3/9/2025 11:43,2025-03-09 11:43:00
832,133,128,Completed,3/20/2025 8:29,2025-03-20 08:29:00
833,214,673,Cancelled,3/11/2025 15:57,2025-03-11 15:57:00
834,335,439,Pending,3/9/2025 0:14,2025-03-09 00:14:00
835,203,533,Pending,3/7/2025 5:03,2025-03-07 05:03:00
836,733,532,Pending,3/18/2025 0:13,2025-03-18 00:13:00
837,25,228,Cancelled,3/12/2025 14:13,2025-03-12 14:13:00
838,728,870,Completed,3/11/2025 3:05,2025-03-11 03:05:00
839,945,72,Cancelled,3/20/2025 8:13,2025-03-20 08:13:00
840,811,245,Pending,3/17/2025 11:00,2025-03-17 11:00:00
841,682,195,Completed,3/3/2025 0:22,2025-03-03 00:22:00
842,812,341,Cancelled,3/14/2025 22:59,2025-03-14 22:59:00
843,512,102,Cancelled,3/10/2025 1:37,2025-03-10 01:37:00
844,778,362,Cancelled,3/16/2025 5:59,2025-03-16 05:59:00
845,70,42,Pending,3/9/2025 11:24,2025-03-09 11:24:00
846,125,549,Cancelled,3/18/2025 13:25,2025-03-18 13:25:00
847,682,778,Cancelled,3/7/2025 7:36,2025-03-07 07:36:00
848,374,419,Pending,3/18/2025 18:19,2025-03-18 18:19:00
849,647,468,Pending,3/14/2025 5:17,2025-03-14 05:17:00
850,652,381,Pending,3/7/2025 15:57,2025-03-07 15:57:00
851,71,164,Completed,3/8/2025 16:08,2025-03-08 16:08:00
852,66,700,Cancelled,3/18/2025 10:02,2025-03-18 10:02:00
853,299,378,Pending,3/18/2025 9:13,2025-03-18 09:13:00
854,173,647,Completed,3/8/2025 15:30,2025-03-08 15:30:00
855,410,595,Cancelled,3/1/2025 22:24,2025-03-01 22:24:00
856,294,838,Completed,3/18/2025 13:19,2025-03-18 13:19:00
857,418,771,Completed,3/12/2025 22:10,2025-03-12 22:10:00
858,465,145,Completed,3/5/2025 7:07,2025-03-05 07:07:00
859,3,887,Cancelled,3/13/2025 6:36,2025-03-13 06:36:00
860,9,345,Cancelled,3/5/2025 9:20,2025-03-05 09:20:00
861,510,377,Cancelled,3/13/2025 6:11,2025-03-13 06:11:00
862,839,361,Cancelled,3/19/2025 4:49,2025-03-19 04:49:00
863,30,16,Pending,3/9/2025 22:36,2025-03-09 22:36:00
864,962,622,Cancelled,3/9/2025 0:55,2025-03-09 00:55:00
865,163,694,Pending,3/7/2025 15:49,2025-03-07 15:49:00
866,461,615,Completed,3/1/2025 2:31,2025-03-01 02:31:00
867,692,794,Completed,3/10/2025 7:01,2025-03-10 07:01:00
868,460,361,Pending,3/9/2025 2:48,2025-03-09 02:48:00
869,935,348,Cancelled,3/11/2025 23:05,2025-03-11 23:05:00
870,972,228,Completed,3/17/2025 18:54,2025-03-17 18:54:00
871,786,620,Cancelled,3/8/2025 17:20,2025-03-08 17:20:00
872,832,302,Completed,3/15/2025 15:47,2025-03-15 15:47:00
873,558,173,Pending,3/17/2025 5:22,2025-03-17 05:22:00
874,822,226,Pending,3/10/2025 5:50,2025-03-10 05:50:00
875,338,848,Completed,3/16/2025 13:38,2025-03-16 13:38:00
876,696,994,Cancelled,3/10/2025 14:13,2025-03-10 14:13:00
877,707,637,Completed,3/3/2025 23:14,2025-03-03 23:14:00
878,544,889,Cancelled,3/14/2025 5:12,2025-03-14 05:12:00
879,7,825,Pending,3/1/2025 1:49,2025-03-01 01:49:00
880,751,811,Cancelled,3/10/2025 20:50,2025-03-10 20:50:00
881,17,647,Pending,3/12/2025 19:27,2025-03-12 19:27:00
882,565,850,Completed,3/12/2025 20:44,2025-03-12 20:44:00
883,167,266,Pending,3/11/2025 12:45,2025-03-11 12:45:00
884,364,493,Cancelled,3/14/2025 15:24,2025-03-14 15:24:00
885,515,400,Pending,3/16/2025 23:58,2025-03-16 23:58:00
886,756,973,Cancelled,3/7/2025 2:15,2025-03-07 02:15:00
887,743,507,Pending,3/15/2025 2:19,2025-03-15 02:19:00
888,916,738,Completed,3/5/2025 1:28,2025-03-05 01:28:00
889,632,917,Cancelled,3/8/2025 22:20,2025-03-08 22:20:00
890,128,276,Cancelled,3/13/2025 8:03,2025-03-13 08:03:00
891,973,510,Cancelled,3/17/2025 5:08,2025-03-17 05:08:00
892,456,933,Pending,3/4/2025 14:51,2025-03-04 14:51:00
893,180,276,Completed,3/20/2025 12:02,2025-03-20 12:02:00
894,730,903,Cancelled,3/2/2025 11:28,2025-03-02 11:28:00
895,977,425,Pending,3/12/2025 3:28,2025-03-12 03:28:00
896,315,768,Completed,3/15/2025 6:17,2025-03-15 06:17:00
897,929,730,Completed,3/13/2025 19:48,2025-03-13 19:48:00
898,851,572,Completed,3/14/2025 7:54,2025-03-14 07:54:00
899,13,28,Pending,3/16/2025 6:18,2025-03-16 06:18:00
900,545,532,Completed,3/3/2025 21:06,2025-03-03 21:06:00
901,474,195,Pending,3/12/2025 9:04,2025-03-12 09:04:00
902,210,852,Completed,3/2/2025 17:35,2025-03-02 17:35:00
903,413,426,Cancelled,3/18/2025 22:32,2025-03-18 22:32:00
904,168,561,Completed,3/8/2025 21:53,2025-03-08 21:53:00
905,380,361,Pending,3/5/2025 13:31,2025-03-05 13:31:00
906,938,916,Pending,3/15/2025 10:50,2025-03-15 10:50:00
907,800,934,Completed,3/4/2025 3:13,2025-03-04 03:13:00
908,762,558,Completed,3/5/2025 13:06,2025-03-05 13:06:00
909,893,299,Completed,3/20/2025 23:39,2025-03-20 23:39:00
910,410,424,Completed,3/5/2025 14:21,2025-03-05 14:21:00
911,355,128,Pending,3/8/2025 8:57,2025-03-08 08:57:00
912,683,189,Completed,3/20/2025 15:37,2025-03-20 15:37:00
913,705,957,Pending,3/15/2025 22:21,2025-03-15 22:21:00
914,950,239,Completed,3/18/2025 13:03,2025-03-18 13:03:00
915,441,65,Pending,3/1/2025 17:46,2025-03-01 17:46:00
916,571,472,Pending,3/13/2025 3:13,2025-03-13 03:13:00
917,109,935,Completed,3/3/2025 10:41,2025-03-03 10:41:00
918,92,42,Completed,3/11/2025 9:59,2025-03-11 09:59:00
919,623,841,Cancelled,3/11/2025 18:11,2025-03-11 18:11:00
920,279,323,Cancelled,3/20/2025 16:37,2025-03-20 16:37:00
921,826,507,Completed,3/5/2025 1:43,2025-03-05 01:43:00
922,206,768,Pending,3/20/2025 0:57,2025-03-20 00:57:00
923,293,276,Cancelled,3/2/2025 22:49,2025-03-02 22:49:00
924,580,154,Pending,3/13/2025 16:32,2025-03-13 16:32:00
925,237,985,Pending,3/8/2025 5:15,2025-03-08 05:15:00
926,43,72,Cancelled,3/6/2025 12:37,2025-03-06 12:37:00
927,317,407,Completed,3/15/2025 13:34,2025-03-15 13:34:00
928,41,945,Pending,3/20/2025 0:15,2025-03-20 00:15:00
929,778,938,Pending,3/3/2025 0:57,2025-03-03 00:57:00
930,407,371,Pending,3/3/2025 10:47,2025-03-03 10:47:00
931,616,637,Completed,3/4/2025 1:42,2025-03-04 01:42:00
932,419,354,Completed,3/12/2025 16:39,2025-03-12 16:39:00
933,574,301,Cancelled,3/2/2025 6:24,2025-03-02 06:24:00
934,639,555,Cancelled,3/8/2025 17:07,2025-03-08 17:07:00
935,520,788,Cancelled,3/17/2025 7:27,2025-03-17 07:27:00
936,96,170,Cancelled,3/8/2025 1:17,2025-03-08 01:17:00
937,744,799,Cancelled,3/2/2025 10:22,2025-03-02 10:22:00
938,977,897,Cancelled,3/11/2025 7:58,2025-03-11 07:58:00
939,37,512,Pending,3/8/2025 15:55,2025-03-08 15:55:00
940,911,959,Completed,3/5/2025 23:59,2025-03-05 23:59:00
941,223,318,Cancelled,3/4/2025 18:16,2025-03-04 18:16:00
942,189,850,Completed,3/1/2025 15:26,2025-03-01 15:26:00
943,89,934,Pending,3/2/2025 0:43,2025-03-02 00:43:00
944,680,817,Pending,3/8/2025 0:52,2025-03-08 00:52:00
945,989,901,Cancelled,3/16/2025 22:54,2025-03-16 22:54:00
946,839,324,Cancelled,3/20/2025 13:56,2025-03-20 13:56:00
947,304,840,Cancelled,3/3/2025 20:13,2025-03-03 20:13:00
948,156,482,Completed,3/14/2025 11:23,2025-03-14 11:23:00
949,241,240,Completed,3/3/2025 8:53,2025-03-03 08:53:00
950,481,298,Pending,3/1/2025 3:50,2025-03-01 03:50:00
951,236,585,Completed,3/18/2025 1:05,2025-03-18 01:05:00
952,459,183,Completed,3/18/2025 7:49,2025-03-18 07:49:00
953,744,686,Cancelled,3/5/2025 20:10,2025-03-05 20:10:00
954,732,267,Cancelled,3/10/2025 10:04,2025-03-10 10:04:00
955,492,414,Completed,3/14/2025 23:17,2025-03-14 23:17:00
956,904,745,Completed,3/13/2025 8:36,2025-03-13 08:36:00
957,230,625,Completed,3/16/2025 20:45,2025-03-16 20:45:00
958,601,96,Cancelled,3/12/2025 16:11,2025-03-12 16:11:00
959,384,31,Pending,3/14/2025 12:40,2025-03-14 12:40:00
960,292,830,Completed,3/15/2025 9:00,2025-03-15 09:00:00
961,955,181,Completed,3/16/2025 5:05,2025-03-16 05:05:00
962,391,308,Completed,3/9/2025 0:59,2025-03-09 00:59:00
963,397,93,Cancelled,3/7/2025 6:39,2025-03-07 06:39:00
964,563,451,Pending,3/17/2025 10:43,2025-03-17 10:43:00
965,285,377,Pending,3/4/2025 1:35,2025-03-04 01:35:00
966,558,509,Cancelled,3/13/2025 23:25,2025-03-13 23:25:00
967,890,168,Pending,3/12/2025 16:42,2025-03-12 16:42:00
968,637,37,Cancelled,3/19/2025 0:50,2025-03-19 00:50:00
969,836,408,Cancelled,3/16/2025 2:39,2025-03-16 02:39:00
970,997,497,Cancelled,3/5/2025 2:55,2025-03-05 02:55:00
971,596,330,Completed,3/10/2025 12:51,2025-03-10 12:51:00
972,623,87,Pending,3/6/2025 4:36,2025-03-06 04:36:00
973,284,559,Pending,3/8/2025 20:43,2025-03-08 20:43:00
974,643,371,Cancelled,3/3/2025 19:08,2025-03-03 19:08:00
975,226,132,Cancelled,3/1/2025 5:18,2025-03-01 05:18:00
976,551,409,Completed,3/7/2025 12:50,2025-03-07 12:50:00
977,853,193,Pending,3/5/2025 20:11,2025-03-05 20:11:00
978,818,799,Cancelled,3/11/2025 6:11,2025-03-11 06:11:00
979,855,553,Completed,3/7/2025 8:39,2025-03-07 08:39:00
980,925,652,Pending,3/18/2025 11:35,2025-03-18 11:35:00
981,615,839,Cancelled,3/10/2025 15:58,2025-03-10 15:58:00
982,670,871,Cancelled,3/19/2025 2:27,2025-03-19 02:27:00
983,300,755,Pending,3/18/2025 19:10,2025-03-18 19:10:00
984,1,368,Completed,3/19/2025 6:19,2025-03-19 06:19:00
985,380,113,Completed,3/17/2025 22:32,2025-03-17 22:32:00
986,915,875,Completed,3/5/2025 13:19,2025-03-05 13:19:00
987,579,769,Cancelled,3/4/2025 13:27,2025-03-04 13:27:00
988,272,191,Pending,3/4/2025 7:18,2025-03-04 07:18:00
989,799,272,Pending,3/8/2025 13:03,2025-03-08 13:03:00
990,791,943,Cancelled,3/19/2025 15:41,2025-03-19 15:41:00
991,175,984,Pending,3/20/2025 3:50,2025-03-20 03:50:00
992,251,394,Completed,3/17/2025 10:54,2025-03-17 10:54:00
993,635,341,Cancelled,3/19/2025 12:40,2025-03-19 12:40:00
994,107,93,Cancelled,3/3/2025 22:13,2025-03-03 22:13:00
995,190,105,Completed,3/10/2025 0:46,2025-03-10 00:46:00
996,855,211,Completed,3/13/2025 19:40,2025-03-13 19:40:00
997,980,746,Cancelled,3/17/2025 22:04,2025-03-17 22:04:00
998,832,967,Cancelled,3/13/2025 18:00,2025-03-13 18:00:00
999,917,90,Completed,3/1/2025 15:31,2025-03-01 15:31:00
1000,596,950,Cancelled,3/13/2025 12:51,2025-03-13 12:51:00
